group,drug_name,ndcnum,generic_name
cephalosporins,cephalexin,55289005828,Cephalexin
cephalosporins,cephalexin,55289005830,Cephalexin
cephalosporins,cephalexin,55289005840,Cephalexin
cephalosporins,cephalexin,55289005856,Cephalexin
cephalosporins,cephalexin,55289033310,Cephalexin Hydrochloride
cephalosporins,cephalexin,55289033320,Cephalexin Hydrochloride
cephalosporins,cephalexin,55289033324,Cephalexin Hydrochloride
cephalosporins,cephalexin,55289058240,Cephalexin
cephalosporins,cephalexin,55289088508,Cephalexin
cephalosporins,cephalexin,55289088524,Cephalexin
cephalosporins,cephalexin,55289088530,Cephalexin
cephalosporins,cephalexin,55370081207,Cephalexin
cephalosporins,cephalexin,55370081208,Cephalexin
cephalosporins,cephalexin,55370090007,Cephalexin
cephalosporins,cephalexin,55370090008,Cephalexin
cephalosporins,cephalexin,55370090107,Cephalexin
cephalosporins,cephalexin,55370090108,Cephalexin
cephalosporins,cephalexin,55370090213,Cephalexin
cephalosporins,cephalexin,55370090240,Cephalexin
cephalosporins,cephalexin,55370090313,Cephalexin
cephalosporins,cephalexin,55370090340,Cephalexin
cephalosporins,cephalexin,55700000810,Cephalexin
cephalosporins,cephalexin,55700000814,Cephalexin
cephalosporins,cephalexin,55700000820,Cephalexin
cephalosporins,cephalexin,55700000828,Cephalexin
cephalosporins,cephalexin,55700000830,Cephalexin
cephalosporins,cephalexin,55700000840,Cephalexin
cephalosporins,cephalexin,55700000910,Cephalexin
cephalosporins,cephalexin,55700000914,Cephalexin
cephalosporins,cephalexin,55700000920,Cephalexin
cephalosporins,cephalexin,55700000928,Cephalexin
cephalosporins,cephalexin,55700000930,Cephalexin
cephalosporins,cephalexin,55700000940,Cephalexin
cephalosporins,cephalexin,55700004310,Cephalexin
cephalosporins,cephalexin,55700004314,Cephalexin
cephalosporins,cephalexin,55700004320,Cephalexin
cephalosporins,cephalexin,55700004328,Cephalexin
cephalosporins,cephalexin,55700004330,Cephalexin
cephalosporins,cephalexin,55700004340,Cephalexin
cephalosporins,cephalexin,55700014540,Cephalexin
cephalosporins,cephalexin,55700014900,Cephalexin
cephalosporins,cephalexin,55700026730,Cephalexin
cephalosporins,cephalexin,55700036420,Cephalexin
cephalosporins,cephalexin,55700036430,Cephalexin
cephalosporins,cephalexin,55700036440,Cephalexin
cephalosporins,cephalexin,55700053310,Cephalexin
cephalosporins,cephalexin,55700053328,Cephalexin
cephalosporins,cephalexin,55700053330,Cephalexin
cephalosporins,cephalexin,55700053340,Cephalexin
cephalosporins,cephalexin,55829061710,Cephalexin
cephalosporins,cephalexin,55829061810,Cephalexin
cephalosporins,cephalexin,55887071901,Cephalexin
cephalosporins,cephalexin,55887071920,Cephalexin
cephalosporins,cephalexin,55887095805,Cephalexin
cephalosporins,cephalexin,55887095808,Cephalexin
cephalosporins,cephalexin,55887095809,Cephalexin
cephalosporins,cephalexin,55887095814,Cephalexin
cephalosporins,cephalexin,55887095815,Cephalexin
cephalosporins,cephalexin,55887095820,Cephalexin
cephalosporins,cephalexin,55887095821,Cephalexin
cephalosporins,cephalexin,55887095828,Cephalexin
cephalosporins,cephalexin,55887095830,Cephalexin
cephalosporins,cephalexin,55887095840,Cephalexin
cephalosporins,cephalexin,55887099121,Cephalexin
cephalosporins,cephalexin,55887099128,Cephalexin
cephalosporins,cephalexin,55887099130,Cephalexin
cephalosporins,cephalexin,55887099140,Cephalexin
cephalosporins,cephalexin,55953008401,Cephalexin
cephalosporins,cephalexin,55953008440,Cephalexin
cephalosporins,cephalexin,55953008470,Cephalexin
cephalosporins,cephalexin,55953008480,Cephalexin
cephalosporins,cephalexin,55953009240,Cephalexin
cephalosporins,cephalexin,55953009253,Cephalexin
cephalosporins,cephalexin,55953010640,Cephalexin
cephalosporins,cephalexin,55953010653,Cephalexin
cephalosporins,cephalexin,55953011401,Cephalexin
cephalosporins,cephalexin,55953011440,Cephalexin
cephalosporins,cephalexin,55953011458,Cephalexin
cephalosporins,cephalexin,55953011470,Cephalexin
cephalosporins,cephalexin,55953011480,Cephalexin
cephalosporins,cephalexin,57480046801,Cephalexin
cephalosporins,cephalexin,57480046901,Cephalexin
cephalosporins,cephalexin,57866011701,Cephalexin
cephalosporins,cephalexin,57866011703,Cephalexin
cephalosporins,cephalexin,57866011704,Cephalexin
cephalosporins,cephalexin,57866011705,Cephalexin
cephalosporins,cephalexin,57866011706,Cephalexin
cephalosporins,cephalexin,57866721601,Cephalexin
cephalosporins,cephalexin,57866721602,Cephalexin
cephalosporins,cephalexin,57866721603,Cephalexin
cephalosporins,cephalexin,57866721604,Cephalexin
cephalosporins,cephalexin,57866721607,Cephalexin
cephalosporins,cephalexin,57866721608,Cephalexin
cephalosporins,cephalexin,58016013800,Cephalexin
cephalosporins,cephalexin,58016013802,Cephalexin
cephalosporins,cephalexin,58016013803,Cephalexin
cephalosporins,cephalexin,58016013812,Cephalexin
cephalosporins,cephalexin,58016013814,Cephalexin
cephalosporins,cephalexin,58016013815,Cephalexin
cephalosporins,cephalexin,58016013820,Cephalexin
cephalosporins,cephalexin,58016013821,Cephalexin
cephalosporins,cephalexin,58016013824,Cephalexin
cephalosporins,cephalexin,58016013828,Cephalexin
cephalosporins,cephalexin,58016013830,Cephalexin
cephalosporins,cephalexin,58016013840,Cephalexin
cephalosporins,cephalexin,58016013856,Cephalexin
cephalosporins,cephalexin,58016013860,Cephalexin
cephalosporins,cephalexin,58016013873,Cephalexin
cephalosporins,cephalexin,58016013889,Cephalexin
cephalosporins,cephalexin,58016013900,Cephalexin
cephalosporins,cephalexin,58016013902,Cephalexin
cephalosporins,cephalexin,58016013903,Cephalexin
cephalosporins,cephalexin,58016013904,Cephalexin
cephalosporins,cephalexin,58016013905,Cephalexin
cephalosporins,cephalexin,58016013906,Cephalexin
cephalosporins,cephalexin,58016013908,Cephalexin
cephalosporins,cephalexin,58016013910,Cephalexin
cephalosporins,cephalexin,58016013912,Cephalexin
cephalosporins,cephalexin,58016013914,Cephalexin
cephalosporins,cephalexin,58016013915,Cephalexin
cephalosporins,cephalexin,58016013918,Cephalexin
cephalosporins,cephalexin,58016013920,Cephalexin
cephalosporins,cephalexin,58016013921,Cephalexin
cephalosporins,cephalexin,58016013924,Cephalexin
cephalosporins,cephalexin,58016013928,Cephalexin
cephalosporins,cephalexin,58016013930,Cephalexin
cephalosporins,cephalexin,58016013940,Cephalexin
cephalosporins,cephalexin,58016013950,Cephalexin
cephalosporins,cephalexin,58016013956,Cephalexin
cephalosporins,cephalexin,58016013960,Cephalexin
cephalosporins,cephalexin,58016013973,Cephalexin
cephalosporins,cephalexin,58016013989,Cephalexin
cephalosporins,cephalexin,58016013990,Cephalexin
cephalosporins,cephalexin,58016015810,Cephalexin Hydrochloride
cephalosporins,cephalexin,58016015820,Cephalexin Hydrochloride
cephalosporins,cephalexin,58016063300,Cephalexin
cephalosporins,cephalexin,58016063330,Cephalexin
cephalosporins,cephalexin,58016063360,Cephalexin
cephalosporins,cephalexin,58016063390,Cephalexin
cephalosporins,cephalexin,58016101901,Cephalexin
cephalosporins,cephalexin,58016102101,Cephalexin
cephalosporins,cephalexin,58016102103,Cephalexin
cephalosporins,cephalexin,58016104501,Cephalexin
cephalosporins,cephalexin,58016104506,Cephalexin
cephalosporins,cephalexin,58016104601,Cephalexin
cephalosporins,cephalexin,58016104603,Cephalexin
cephalosporins,cephalexin,58016104606,Cephalexin
cephalosporins,cephalexin,58463001101,Cephalexin
cephalosporins,cephalexin,58463001201,Cephalexin
cephalosporins,cephalexin,58463001350,Cephalexin
cephalosporins,cephalexin,58469001203,Cephalexin
cephalosporins,cephalexin,58469001303,Cephalexin
cephalosporins,cephalexin,58469012030,Cephalexin
cephalosporins,cephalexin,58469013030,Cephalexin
cephalosporins,cephalexin,58864007201,Cephalexin
cephalosporins,cephalexin,58864007230,Cephalexin
cephalosporins,cephalexin,58864007240,Cephalexin
cephalosporins,cephalexin,58864007301,Cephalexin
cephalosporins,cephalexin,58864007303,Cephalexin
cephalosporins,cephalexin,58864007320,Cephalexin
cephalosporins,cephalexin,58864007328,Cephalexin
cephalosporins,cephalexin,58864007330,Cephalexin
cephalosporins,cephalexin,58864007340,Cephalexin
cephalosporins,cephalexin,58864007356,Cephalexin
cephalosporins,cephalexin,58869086901,Cephalexin
cephalosporins,cephalexin,58869087101,Cephalexin
cephalosporins,cephalexin,59630011210,Cephalexin
cephalosporins,cephalexin,59630011310,Cephalexin
cephalosporins,cephalexin,59630011505,Cephalexin
cephalosporins,cephalexin,59911593101,Cephalexin
cephalosporins,cephalexin,59911593102,Cephalexin
cephalosporins,cephalexin,59911593201,Cephalexin
cephalosporins,cephalexin,59911593202,Cephalexin
cephalosporins,cephalexin,59911593301,Cephalexin
cephalosporins,cephalexin,59911593302,Cephalexin
cephalosporins,cephalexin,59911593401,Cephalexin
cephalosporins,cephalexin,59911593402,Cephalexin
cephalosporins,cephalexin,60346005506,Cephalexin
cephalosporins,cephalexin,60346005508,Cephalexin
cephalosporins,cephalexin,60346005510,Cephalexin
cephalosporins,cephalexin,60346005512,Cephalexin
cephalosporins,cephalexin,60346005514,Cephalexin
cephalosporins,cephalexin,60346005515,Cephalexin
cephalosporins,cephalexin,60346005520,Cephalexin
cephalosporins,cephalexin,60346005528,Cephalexin
cephalosporins,cephalexin,60346005530,Cephalexin
cephalosporins,cephalexin,60346005540,Cephalexin
cephalosporins,cephalexin,60346005544,Cephalexin
cephalosporins,cephalexin,60346005590,Cephalexin
cephalosporins,cephalexin,60346031334,Cephalexin
cephalosporins,cephalexin,60346031371,Cephalexin
cephalosporins,cephalexin,60346044106,Cephalexin
cephalosporins,cephalexin,60346044108,Cephalexin
cephalosporins,cephalexin,60346044110,Cephalexin
cephalosporins,cephalexin,60346044112,Cephalexin
cephalosporins,cephalexin,60346044115,Cephalexin
cephalosporins,cephalexin,60346044120,Cephalexin
cephalosporins,cephalexin,60346044124,Cephalexin
cephalosporins,cephalexin,60346044125,Cephalexin
cephalosporins,cephalexin,60346044128,Cephalexin
cephalosporins,cephalexin,60346044130,Cephalexin
cephalosporins,cephalexin,60346044140,Cephalexin
cephalosporins,cephalexin,60346044144,Cephalexin
cephalosporins,cephalexin,60346062334,Cephalexin
cephalosporins,cephalexin,60346062371,Cephalexin
cephalosporins,cephalexin,60346064908,Cephalexin
cephalosporins,cephalexin,60346064912,Cephalexin
cephalosporins,cephalexin,60346065010,Cephalexin Hydrochloride
cephalosporins,cephalexin,60346065020,Cephalexin Hydrochloride
cephalosporins,cephalexin,60429003605,Cephalexin
cephalosporins,cephalexin,60429003640,Cephalexin
cephalosporins,cephalexin,60429003705,Cephalexin
cephalosporins,cephalexin,60429003740,Cephalexin
cephalosporins,cephalexin,60687015201,Cephalexin
cephalosporins,cephalexin,60687015211,Cephalexin
cephalosporins,cephalexin,60687016301,Cephalexin
cephalosporins,cephalexin,60687016311,Cephalexin
cephalosporins,cephalexin,61442016101,Cephalexin
cephalosporins,cephalexin,61442016105,Cephalexin
cephalosporins,cephalexin,61442016201,Cephalexin
cephalosporins,cephalexin,61442016205,Cephalexin
cephalosporins,cephalexin,61442020101,Cephalexin
cephalosporins,cephalexin,61442020102,Cephalexin
cephalosporins,cephalexin,61442020201,Cephalexin
cephalosporins,cephalexin,61442020202,Cephalexin
cephalosporins,cephalexin,61919002910,Cephalexin
cephalosporins,cephalexin,61919002920,Cephalexin
cephalosporins,cephalexin,61919002928,Cephalexin
cephalosporins,cephalexin,61919002930,Cephalexin
cephalosporins,cephalexin,61919002940,Cephalexin
cephalosporins,cephalexin,61919003510,Cephalexin
cephalosporins,cephalexin,61919003514,Cephalexin
cephalosporins,cephalexin,61919003520,Cephalexin
cephalosporins,cephalexin,61919003528,Cephalexin
cephalosporins,cephalexin,61919003530,Cephalexin
cephalosporins,cephalexin,61919003540,Cephalexin
cephalosporins,cephalexin,61919004932,Cephalexin
cephalosporins,cephalexin,61919005030,Cephalexin
cephalosporins,cephalexin,61919005120,Cephalexin
cephalosporins,cephalexin,61919005130,Cephalexin
cephalosporins,cephalexin,61919035828,Cephalexin
cephalosporins,cephalexin,61919041010,Cephalexin
cephalosporins,cephalexin,61919052210,Cephalexin
cephalosporins,cephalexin,61919052220,Cephalexin
cephalosporins,cephalexin,61919052228,Cephalexin
cephalosporins,cephalexin,61919052230,Cephalexin
cephalosporins,cephalexin,61919052240,Cephalexin
cephalosporins,cephalexin,62584023501,Cephalexin
cephalosporins,cephalexin,62584023601,Cephalexin
cephalosporins,cephalexin,62756029313,Cephalexin
cephalosporins,cephalexin,62756029388,Cephalexin
cephalosporins,cephalexin,62756029413,Cephalexin
cephalosporins,cephalexin,62756029488,Cephalexin
cephalosporins,cephalexin,63187004630,Cephalexin
cephalosporins,cephalexin,63187004640,Cephalexin
cephalosporins,cephalexin,63187045428,Cephalexin
cephalosporins,cephalexin,63187045430,Cephalexin
cephalosporins,cephalexin,63187045440,Cephalexin
cephalosporins,cephalexin,63187059228,Cephalexin
cephalosporins,cephalexin,63187059230,Cephalexin
cephalosporins,cephalexin,63187059240,Cephalexin
cephalosporins,cephalexin,63304057301,Cephalexin
cephalosporins,cephalexin,63304057340,Cephalexin
cephalosporins,cephalexin,63304057401,Cephalexin
cephalosporins,cephalexin,63304057440,Cephalexin
cephalosporins,cephalexin,63304064805,Cephalexin
cephalosporins,cephalexin,63304065601,Cephalexin
cephalosporins,cephalexin,63304065605,Cephalexin
cephalosporins,cephalexin,63304065701,Cephalexin
cephalosporins,cephalexin,63304065705,Cephalexin
cephalosporins,cephalexin,63304067501,Cephalexin
cephalosporins,cephalexin,63304067505,Cephalexin
cephalosporins,cephalexin,63304067601,Cephalexin
cephalosporins,cephalexin,63304067605,Cephalexin
cephalosporins,cephalexin,63304095801,Cephalexin
cephalosporins,cephalexin,63304095802,Cephalexin
cephalosporins,cephalexin,63304095901,Cephalexin
cephalosporins,cephalexin,63304095902,Cephalexin
cephalosporins,cephalexin,63629131701,Cephalexin
cephalosporins,cephalexin,63629131702,Cephalexin
cephalosporins,cephalexin,63629131703,Cephalexin
cephalosporins,cephalexin,63629131704,Cephalexin
cephalosporins,cephalexin,63629131705,Cephalexin
cephalosporins,cephalexin,63629131900,Cephalexin
cephalosporins,cephalexin,63629131901,Cephalexin
cephalosporins,cephalexin,63629131902,Cephalexin
cephalosporins,cephalexin,63629131903,Cephalexin
cephalosporins,cephalexin,63629131904,Cephalexin
cephalosporins,cephalexin,63629131905,Cephalexin
cephalosporins,cephalexin,63629131906,Cephalexin
cephalosporins,cephalexin,63629131907,Cephalexin
cephalosporins,cephalexin,63629131908,Cephalexin
cephalosporins,cephalexin,63629131909,Cephalexin
cephalosporins,cephalexin,63629421901,Cephalexin
cephalosporins,cephalexin,63629422001,Cephalexin
cephalosporins,cephalexin,63629422101,Cephalexin
cephalosporins,cephalexin,63629422201,Cephalexin
cephalosporins,cephalexin,63629423001,Cephalexin
cephalosporins,cephalexin,63629425701,Cephalexin
cephalosporins,cephalexin,63629425901,Cephalexin
cephalosporins,cephalexin,63629426701,Cephalexin
cephalosporins,cephalexin,63629426801,Cephalexin
cephalosporins,cephalexin,63629426901,Cephalexin
cephalosporins,cephalexin,63629427001,Cephalexin
cephalosporins,cephalexin,63874011101,Cephalexin
cephalosporins,cephalexin,63874011103,Cephalexin
cephalosporins,cephalexin,63874011104,Cephalexin
cephalosporins,cephalexin,63874011112,Cephalexin
cephalosporins,cephalexin,63874011114,Cephalexin
cephalosporins,cephalexin,63874011115,Cephalexin
cephalosporins,cephalexin,63874011116,Cephalexin
cephalosporins,cephalexin,63874011120,Cephalexin
cephalosporins,cephalexin,63874011121,Cephalexin
cephalosporins,cephalexin,63874011124,Cephalexin
cephalosporins,cephalexin,63874011128,Cephalexin
cephalosporins,cephalexin,63874011130,Cephalexin
cephalosporins,cephalexin,63874011140,Cephalexin
cephalosporins,cephalexin,63874011150,Cephalexin
cephalosporins,cephalexin,63874011156,Cephalexin
cephalosporins,cephalexin,63874011160,Cephalexin
cephalosporins,cephalexin,63874011172,Cephalexin
cephalosporins,cephalexin,63874011174,Cephalexin
cephalosporins,cephalexin,63874011177,Cephalexin
cephalosporins,cephalexin,63874011180,Cephalexin
cephalosporins,cephalexin,63874011201,Cephalexin
cephalosporins,cephalexin,63874011203,Cephalexin
cephalosporins,cephalexin,63874011204,Cephalexin
cephalosporins,cephalexin,63874011205,Cephalexin
cephalosporins,cephalexin,63874011206,Cephalexin
cephalosporins,cephalexin,63874011208,Cephalexin
cephalosporins,cephalexin,63874011210,Cephalexin
cephalosporins,cephalexin,63874011212,Cephalexin
cephalosporins,cephalexin,63874011214,Cephalexin
cephalosporins,cephalexin,63874011215,Cephalexin
cephalosporins,cephalexin,63874011216,Cephalexin
cephalosporins,cephalexin,63874011218,Cephalexin
cephalosporins,cephalexin,63874011220,Cephalexin
cephalosporins,cephalexin,63874011221,Cephalexin
cephalosporins,cephalexin,63874011224,Cephalexin
cephalosporins,cephalexin,63874011225,Cephalexin
cephalosporins,cephalexin,63874011228,Cephalexin
cephalosporins,cephalexin,63874011230,Cephalexin
cephalosporins,cephalexin,63874011240,Cephalexin
cephalosporins,cephalexin,63874011250,Cephalexin
cephalosporins,cephalexin,63874011256,Cephalexin
cephalosporins,cephalexin,63874011260,Cephalexin
cephalosporins,cephalexin,63874011272,Cephalexin
cephalosporins,cephalexin,63874011274,Cephalexin
cephalosporins,cephalexin,63874011277,Cephalexin
cephalosporins,cephalexin,63874015510,Cephalexin
cephalosporins,cephalexin,63874015520,Cephalexin
cephalosporins,cephalexin,63874016610,Cephalexin
cephalosporins,cephalexin,63874016620,Cephalexin
cephalosporins,cephalexin,64038003301,Cephalexin
cephalosporins,cephalexin,64038003340,Cephalexin
cephalosporins,cephalexin,64455003401,Cephalexin Hydrochloride
cephalosporins,cephalexin,64455003410,Cephalexin Hydrochloride
cephalosporins,cephalexin,64860010407,Cephalexin
cephalosporins,cephalexin,64860010408,Cephalexin
cephalosporins,cephalexin,64860010507,Cephalexin
cephalosporins,cephalexin,64860010508,Cephalexin
cephalosporins,cephalexin,64860030613,Cephalexin
cephalosporins,cephalexin,64860030640,Cephalexin
cephalosporins,cephalexin,64860030713,Cephalexin
cephalosporins,cephalexin,64860030740,Cephalexin
cephalosporins,cephalexin,65862001801,Cephalexin
cephalosporins,cephalexin,65862001805,Cephalexin
cephalosporins,cephalexin,65862001840,Cephalexin
cephalosporins,cephalexin,65862001901,Cephalexin
cephalosporins,cephalexin,65862001905,Cephalexin
cephalosporins,cephalexin,65862001940,Cephalexin
cephalosporins,cephalexin,66116012128,Cephalexin
cephalosporins,cephalexin,66116012140,Cephalexin
cephalosporins,cephalexin,66116012328,Cephalexin
cephalosporins,cephalexin,66116025528,Cephalexin
cephalosporins,cephalexin,66116025540,Cephalexin
cephalosporins,cephalexin,66267004912,Cephalexin
cephalosporins,cephalexin,66267004920,Cephalexin
cephalosporins,cephalexin,66267004928,Cephalexin
cephalosporins,cephalexin,66267004930,Cephalexin
cephalosporins,cephalexin,66267004940,Cephalexin
cephalosporins,cephalexin,66267005005,Cephalexin
cephalosporins,cephalexin,66267005006,Cephalexin
cephalosporins,cephalexin,66267005010,Cephalexin
cephalosporins,cephalexin,66267005012,Cephalexin
cephalosporins,cephalexin,66267005014,Cephalexin
cephalosporins,cephalexin,66267005015,Cephalexin
cephalosporins,cephalexin,66267005020,Cephalexin
cephalosporins,cephalexin,66267005028,Cephalexin
cephalosporins,cephalexin,66267005030,Cephalexin
cephalosporins,cephalexin,66267005040,Cephalexin
cephalosporins,cephalexin,66267005060,Cephalexin
cephalosporins,cephalexin,66267076904,Cephalexin
cephalosporins,cephalexin,66267098120,Cephalexin
cephalosporins,cephalexin,66267098200,Cephalexin
cephalosporins,cephalexin,66336005500,Cephalexin
cephalosporins,cephalexin,66336005506,Cephalexin
cephalosporins,cephalexin,66336005508,Cephalexin
cephalosporins,cephalexin,66336005510,Cephalexin
cephalosporins,cephalexin,66336005512,Cephalexin
cephalosporins,cephalexin,66336005514,Cephalexin
cephalosporins,cephalexin,66336005515,Cephalexin
cephalosporins,cephalexin,66336005520,Cephalexin
cephalosporins,cephalexin,66336005521,Cephalexin
cephalosporins,cephalexin,66336005525,Cephalexin
cephalosporins,cephalexin,66336005528,Cephalexin
cephalosporins,cephalexin,66336005530,Cephalexin
cephalosporins,cephalexin,66336005540,Cephalexin
cephalosporins,cephalexin,66336005560,Cephalexin
cephalosporins,cephalexin,66336005590,Cephalexin
cephalosporins,cephalexin,66336044103,Cephalexin
cephalosporins,cephalexin,66336044106,Cephalexin
cephalosporins,cephalexin,66336044108,Cephalexin
cephalosporins,cephalexin,66336044115,Cephalexin
cephalosporins,cephalexin,66336044120,Cephalexin
cephalosporins,cephalexin,66336044128,Cephalexin
cephalosporins,cephalexin,66336044130,Cephalexin
cephalosporins,cephalexin,66336044140,Cephalexin
cephalosporins,cephalexin,66814062070,Cephalexin
cephalosporins,cephalexin,66814062080,Cephalexin
cephalosporins,cephalexin,66814062170,Cephalexin
cephalosporins,cephalexin,66814062180,Cephalexin
cephalosporins,cephalexin,67046009021,Cephalexin
cephalosporins,cephalexin,67046009028,Cephalexin
cephalosporins,cephalexin,67046009030,Cephalexin
cephalosporins,cephalexin,67253010404,Cephalexin
cephalosporins,cephalexin,67253010504,Cephalexin
cephalosporins,cephalexin,67253030010,Cephalexin
cephalosporins,cephalexin,67253030050,Cephalexin
cephalosporins,cephalexin,67253030110,Cephalexin
cephalosporins,cephalexin,67253030150,Cephalexin
cephalosporins,cephalexin,67877021901,Cephalexin
cephalosporins,cephalexin,67877021905,Cephalexin
cephalosporins,cephalexin,67877021910,Cephalexin
cephalosporins,cephalexin,67877022001,Cephalexin
cephalosporins,cephalexin,67877022005,Cephalexin
cephalosporins,cephalexin,67877025520,Cephalexin
cephalosporins,cephalexin,67877025523,Cephalexin
cephalosporins,cephalexin,68071158500,Cephalexin
cephalosporins,cephalexin,68071158602,Cephalexin
cephalosporins,cephalexin,68071202408,Cephalexin
cephalosporins,cephalexin,68115007206,Cephalexin
cephalosporins,cephalexin,68115007209,Cephalexin
cephalosporins,cephalexin,68115007212,Cephalexin
cephalosporins,cephalexin,68115007215,Cephalexin
cephalosporins,cephalexin,68115007220,Cephalexin
cephalosporins,cephalexin,68115007228,Cephalexin
cephalosporins,cephalexin,68115007240,Cephalexin
cephalosporins,cephalexin,68115007306,Cephalexin
cephalosporins,cephalexin,68115007309,Cephalexin
cephalosporins,cephalexin,68115007310,Cephalexin
cephalosporins,cephalexin,68115007312,Cephalexin
cephalosporins,cephalexin,68115007314,Cephalexin
cephalosporins,cephalexin,68115007320,Cephalexin
cephalosporins,cephalexin,68115007328,Cephalexin
cephalosporins,cephalexin,68115007330,Cephalexin
cephalosporins,cephalexin,68115007340,Cephalexin
cephalosporins,cephalexin,68115007348,Cephalexin
cephalosporins,cephalexin,68115007360,Cephalexin
cephalosporins,cephalexin,68115007392,Cephalexin
cephalosporins,cephalexin,68115009020,Cephalexin
cephalosporins,cephalexin,68180012101,Cephalexin
cephalosporins,cephalexin,68180012102,Cephalexin
cephalosporins,cephalexin,68180012201,Cephalexin
cephalosporins,cephalexin,68180012202,Cephalexin
cephalosporins,cephalexin,68180012301,Cephalexin
cephalosporins,cephalexin,68180012302,Cephalexin
cephalosporins,cephalexin,68180012401,Cephalexin
cephalosporins,cephalexin,68180012402,Cephalexin
cephalosporins,cephalexin,68180044001,Cephalexin
cephalosporins,cephalexin,68180044002,Cephalexin
cephalosporins,cephalexin,68180044102,Cephalexin
cephalosporins,cephalexin,68387019020,Cephalexin
cephalosporins,cephalexin,68387019021,Cephalexin
cephalosporins,cephalexin,68387019030,Cephalexin
cephalosporins,cephalexin,68387019040,Cephalexin
cephalosporins,cephalexin,68453011210,Cephalexin
cephalosporins,cephalexin,68453011310,Cephalexin
cephalosporins,cephalexin,68453011505,Cephalexin
cephalosporins,cephalexin,69543010110,Cephalexin
cephalosporins,cephalexin,69543010150,Cephalexin
cephalosporins,cephalexin,69543010210,Cephalexin
cephalosporins,cephalexin,69543010250,Cephalexin
cephalosporins,cephalexin,76439010110,Cephalexin
cephalosporins,cephalexin,76439010150,Cephalexin
cephalosporins,cephalexin,76439010210,Cephalexin
cephalosporins,cephalexin,76439010250,Cephalexin
cephalosporins,cephalexin,99999001321,Cephalexin
cephalosporins,cephalexin,99999111104,Cephalexin
cephalosporins,cephalexin,99999111105,Cephalexin
cephalosporins,cephalexin,99999111106,Cephalexin
cephalosporins,cephalexin,99999111107,Cephalexin
cephalosporins,cephalexin,99999111108,Cephalexin
cephalosporins,cephalexin,99999111109,Cephalexin
cephalosporins,cephalexin,99999132100,Cephalexin
cephalosporins,cephalexin,99999222201,Cephalexin
cephalosporins,cephalexin,99999222202,Cephalexin
cephalosporins,cephalexin,99999523633,Cephalexin
cephalosporins,cephradine,00003011324,Cephradine
cephalosporins,cephradine,00003011350,Cephradine
cephalosporins,cephradine,00003011352,Cephradine
cephalosporins,cephradine,00003011426,Cephradine
cephalosporins,cephradine,00003011450,Cephradine
cephalosporins,cephradine,00003011452,Cephradine
cephalosporins,cephradine,00003014720,Cephradine
cephalosporins,cephradine,00003119320,Cephradine
cephalosporins,cephradine,00003119350,Cephradine
cephalosporins,cephradine,00003119380,Cephradine
cephalosporins,cephradine,00003119420,Cephradine
cephalosporins,cephradine,00003119450,Cephradine
cephalosporins,cephradine,00003119480,Cephradine
cephalosporins,cephradine,00003119720,Cephradine
cephalosporins,cephradine,00003119810,Cephradine
cephalosporins,cephradine,00003119910,Cephradine
cephalosporins,cephradine,00003147610,Cephradine
cephalosporins,cephradine,00003148110,Cephradine
cephalosporins,cephradine,00005340623,Cephradine
cephalosporins,cephradine,00005340723,Cephradine
cephalosporins,cephradine,00007317020,Cephradine
cephalosporins,cephradine,00007317021,Cephradine
cephalosporins,cephradine,00007317112,Cephradine
cephalosporins,cephradine,00007317120,Cephradine
cephalosporins,cephradine,00007317121,Cephradine
cephalosporins,cephradine,00007317472,Cephradine
cephalosporins,cephradine,00007317572,Cephradine
cephalosporins,cephradine,00047080824,Cephradine
cephalosporins,cephradine,00047080924,Cephradine
cephalosporins,cephradine,00093062501,Cephradine
cephalosporins,cephradine,00093062601,Cephradine
cephalosporins,cephradine,00093315301,Cephradine
cephalosporins,cephradine,00093315501,Cephradine
cephalosporins,cephradine,00102360001,Cephradine
cephalosporins,cephradine,00102360501,Cephradine
cephalosporins,cephradine,00172406310,Cephradine
cephalosporins,cephradine,00172406343,Cephradine
cephalosporins,cephradine,00172406360,Cephradine
cephalosporins,cephradine,00172406410,Cephradine
cephalosporins,cephradine,00172406443,Cephradine
cephalosporins,cephradine,00172406460,Cephradine
cephalosporins,cephradine,00182125301,Cephradine
cephalosporins,cephradine,00182125389,Cephradine
cephalosporins,cephradine,00182125401,Cephradine
cephalosporins,cephradine,00182125416,Cephradine
cephalosporins,cephradine,00182125489,Cephradine
cephalosporins,cephradine,00182701470,Cephradine
cephalosporins,cephradine,00182701570,Cephradine
cephalosporins,cephradine,00185073701,Cephradine
cephalosporins,cephradine,00185073705,Cephradine
cephalosporins,cephradine,00185073801,Cephradine
cephalosporins,cephradine,00185073805,Cephradine
cephalosporins,cephradine,00223061101,Cephradine
cephalosporins,cephradine,00223061201,Cephradine
cephalosporins,cephradine,00228248110,Cephradine
cephalosporins,cephradine,00228248210,Cephradine
cephalosporins,cephradine,00302054401,Cephradine
cephalosporins,cephradine,00302054501,Cephradine
cephalosporins,cephradine,00304171501,Cephradine
cephalosporins,cephradine,00304171601,Cephradine
cephalosporins,cephradine,00304194563,Cephradine
cephalosporins,cephradine,00304194663,Cephradine
cephalosporins,cephradine,00332315306,Cephradine
