code,type
S61411S,icd10
S61412,icd10
S61412A,icd10
S61412D,icd10
S61412S,icd10
S61419,icd10
S61419A,icd10
S61419D,icd10
S61419S,icd10
S6142,icd10
S61421,icd10
S61421A,icd10
S61421D,icd10
S61421S,icd10
S61422,icd10
S61422A,icd10
S61422D,icd10
S61422S,icd10
S61429,icd10
S61429A,icd10
S61429D,icd10
S61429S,icd10
S6143,icd10
S61431,icd10
S61431A,icd10
S61431D,icd10
S61431S,icd10
S61432,icd10
S61432A,icd10
S61432D,icd10
S61432S,icd10
S61439,icd10
S61439A,icd10
S61439D,icd10
S61439S,icd10
S6144,icd10
S61441,icd10
S61441A,icd10
S61441D,icd10
S61441S,icd10
S61442,icd10
S61442A,icd10
S61442D,icd10
S61442S,icd10
S61449,icd10
S61449A,icd10
S61449D,icd10
S61449S,icd10
S6145,icd10
S61451,icd10
S61451A,icd10
S61451D,icd10
S61451S,icd10
S61452,icd10
S61452A,icd10
S61452D,icd10
S61452S,icd10
S61459,icd10
S61459A,icd10
S61459D,icd10
S61459S,icd10
S615,icd10
S6150,icd10
S61501,icd10
S61501A,icd10
S61501D,icd10
S61501S,icd10
S61502,icd10
S61502A,icd10
S61502D,icd10
S61502S,icd10
S61509,icd10
S61509A,icd10
S61509D,icd10
S61509S,icd10
S6151,icd10
S61511,icd10
S61511A,icd10
S61511D,icd10
S61511S,icd10
S61512,icd10
S61512A,icd10
S61512D,icd10
S61512S,icd10
S61519,icd10
S61519A,icd10
S61519D,icd10
S61519S,icd10
S6152,icd10
S61521,icd10
S61521A,icd10
S61521D,icd10
S61521S,icd10
S61522,icd10
S61522A,icd10
S61522D,icd10
S61522S,icd10
S61529,icd10
S61529A,icd10
S61529D,icd10
S61529S,icd10
S6153,icd10
S61531,icd10
S61531A,icd10
S61531D,icd10
S61531S,icd10
S61532,icd10
S61532A,icd10
S61532D,icd10
S61532S,icd10
S61539,icd10
S61539A,icd10
S61539D,icd10
S61539S,icd10
S6154,icd10
S61541,icd10
S61541A,icd10
S61541D,icd10
S61541S,icd10
S61542,icd10
S61542A,icd10
S61542D,icd10
S61542S,icd10
S61549,icd10
S61549A,icd10
S61549D,icd10
S61549S,icd10
S6155,icd10
S61551,icd10
S61551A,icd10
S61551D,icd10
S61551S,icd10
S61552,icd10
S61552A,icd10
S61552D,icd10
S61552S,icd10
S61559,icd10
S61559A,icd10
S61559D,icd10
S61559S,icd10
S91,icd10
S910,icd10
S9100,icd10
S91001,icd10
S91001A,icd10
S91001D,icd10
S91001S,icd10
S91002,icd10
S91002A,icd10
S91002D,icd10
S91002S,icd10
S91009,icd10
S91009A,icd10
S91009D,icd10
S91009S,icd10
S9101,icd10
S91011,icd10
S91011A,icd10
S91011D,icd10
S91011S,icd10
S91012,icd10
S91012A,icd10
S91012D,icd10
S91012S,icd10
S91019,icd10
