group,ndc_code
omeprazole,66267059210
omeprazole,66267059230
omeprazole,66267059260
omeprazole,66267101703
omeprazole,66336070530
omeprazole,66336070560
omeprazole,66336070590
omeprazole,66336070615
omeprazole,66336070630
omeprazole,66336070660
omeprazole,66336070662
omeprazole,66336070690
omeprazole,66685042100
omeprazole,66685042101
omeprazole,66685042200
omeprazole,66685042201
omeprazole,66685042203
omeprazole,66993041230
omeprazole,66993041330
omeprazole,67457039210
omeprazole,67457039299
omeprazole,67877047810
omeprazole,67877047830
omeprazole,67877047890
omeprazole,67877047910
omeprazole,67877047930
omeprazole,67877047990
omeprazole,68001044139
omeprazole,68001044140
omeprazole,68001044198
omeprazole,68012005201
omeprazole,68012005230
omeprazole,68012005430
omeprazole,68012010230
omeprazole,68012010430
omeprazole,68071023015
omeprazole,68071023030
omeprazole,68071023060
omeprazole,68071023090
omeprazole,68071133108
omeprazole,68071136600
omeprazole,68071152203
omeprazole,68071200806
omeprazole,68071200809
omeprazole,68084012801
omeprazole,68084012811
omeprazole,68084046601
omeprazole,68084046611
omeprazole,68084055511
omeprazole,68084055521
omeprazole,68084055525
omeprazole,68084055595
omeprazole,68115040600
omeprazole,68115040630
omeprazole,68115040660
omeprazole,68115086700
omeprazole,68115086730
omeprazole,68115086790
omeprazole,68258499803
omeprazole,68258499903
omeprazole,68382041101
omeprazole,68382041106
omeprazole,68382041110
omeprazole,68382041201
omeprazole,68382041205
omeprazole,68382041206
omeprazole,68382041210
omeprazole,68382044106
omeprazole,68382044110
omeprazole,68382044116
omeprazole,68382044206
omeprazole,68382044210
omeprazole,68382044216
omeprazole,68382050001
omeprazole,68382050006
omeprazole,68382050010
omeprazole,68382050106
omeprazole,68382050206
omeprazole,68387037030
omeprazole,68387037060
omeprazole,68462023001
omeprazole,68462023010
omeprazole,68462023030
omeprazole,68462023090
omeprazole,68462023101
omeprazole,68462023110
omeprazole,68462023130
omeprazole,68462023190
omeprazole,68462023201
omeprazole,68462023210
omeprazole,68462023230
omeprazole,68462023290
omeprazole,68462039501
omeprazole,68462039510
omeprazole,68462039530
omeprazole,68462039590
omeprazole,68462039601
omeprazole,68462039610
omeprazole,68462039630
omeprazole,68462039690
omeprazole,68462039701
omeprazole,68462039710
omeprazole,68462039730
omeprazole,68462039790
omeprazole,68645032054
omeprazole,68645047354
omeprazole,68682010230
omeprazole,68682010430
omeprazole,68682099030
omeprazole,68682099130
omeprazole,68788688103
omeprazole,68788720101
omeprazole,68788720102
omeprazole,68788720103
omeprazole,68788720106
omeprazole,68788720109
omeprazole,68788732601
omeprazole,68788732602
omeprazole,68788732603
omeprazole,68788732606
omeprazole,68788732609
omeprazole,68788744201
omeprazole,68788744202
omeprazole,68788744203
omeprazole,68788744206
omeprazole,68788744209
omeprazole,68788745403
omeprazole,68788745406
omeprazole,68788748301
omeprazole,68788748302
omeprazole,68788748303
omeprazole,68788748306
omeprazole,68788748309
omeprazole,68788761501
omeprazole,68788761502
omeprazole,68788761503
omeprazole,68788761506
omeprazole,68788761509
omeprazole,68788762601
omeprazole,68788762602
omeprazole,68788762603
omeprazole,68788762604
omeprazole,68788762606
omeprazole,68788762608
omeprazole,68788762609
omeprazole,68788772101
omeprazole,68788772102
omeprazole,68788772103
omeprazole,68788772106
omeprazole,68788772109
omeprazole,68788780401
omeprazole,68788780403
omeprazole,68788780406
omeprazole,68788780408
omeprazole,68788780409
omeprazole,69097052734
omeprazole,69097052834
omeprazole,69097052934
omeprazole,69097091302
omeprazole,69097091402
omeprazole,69336011230
omeprazole,69336012930
omeprazole,69367019530
omeprazole,69367019630
omeprazole,69618004714
omeprazole,69618004742
omeprazole,69618005614
omeprazole,69618005642
omeprazole,69665021530
omeprazole,69665021630
omeprazole,69677018001
omeprazole,69677018030
omeprazole,69677018060
omeprazole,69677018090
omeprazole,69842079155
omeprazole,69842079174
omeprazole,69842089801
omeprazole,69842089802
omeprazole,69842089803
omeprazole,70000003201
omeprazole,70000003202
omeprazole,70000003203
omeprazole,70000025501
omeprazole,70000025502
omeprazole,70000025503
omeprazole,70000035601
omeprazole,70000035602
omeprazole,70000035603
omeprazole,70000035604
omeprazole,70000038102
omeprazole,70000052101
omeprazole,70347008130
omeprazole,70347008190
omeprazole,70347032530
omeprazole,70347032590
omeprazole,70515061001
omeprazole,70515062501
omeprazole,70677001601
omeprazole,70677001603
omeprazole,70748021507
omeprazole,70748021607
omeprazole,70849020030
omeprazole,70849040030
omeprazole,70934001460
omeprazole,70934011860
omeprazole,71205014330
omeprazole,71205015760
omeprazole,71205015790
omeprazole,71205050160
omeprazole,71248000203
omeprazole,71335003801
omeprazole,71335003802
omeprazole,71335003803
omeprazole,71335003804
omeprazole,71335003805
omeprazole,71335003806
omeprazole,71335005201
omeprazole,71335005202
omeprazole,71335005203
omeprazole,71335005204
omeprazole,71335005205
omeprazole,71335029901
omeprazole,71335029902
omeprazole,71335029903
omeprazole,71335029904
omeprazole,71335029905
omeprazole,71335029906
omeprazole,71335033200
