group,ndc_code
PROVENTIL HFA,49999090767
PROAIR HFA,49999090885
ALBUTEROL SULFATE,50090051600
ALBUTEROL SULFATE,50090051601
ALBUTEROL SULFATE,50090051700
VENTOLIN HFA,50090115800
VENTOLIN HFA,50090115900
PROAIR HFA,50090132900
ALBUTEROL SULFATE,50090340000
ALBUTEROL SULFATE,50090413800
ALBUTEROL SULFATE,50090413801
ALBUTEROL SULFATE,50090414301
PROAIR HFA,50090449100
ALBUTEROL SULFATE,50090497700
ALBUTEROL SULFATE,50090517900
ALBUTEROL SULFATE,50090517901
ALBUTEROL SULFATE,50090523100
ALBUTEROL SULFATE,50383074120
ALBUTEROL SULFATE,50383074225
VENTOLIN HFA,50436605000
ALBUTEROL SULFATE,50962040451
ALBUTEROL SULFATE,50962040951
ALBUTEROL SULFATE,51432074511
PROVENTIL HFA,52959056901
VENTOLIN,52959058900
ALBUTEROL SULFATE,52959074120
PROAIR HFA,52959097801
VENTOLIN HFA,52959098308
VENTOLIN HFA,52959098318
VENTOLIN,52959129400
PROVENTIL HFA,52959146701
AIRET,53014007525
AIRET,53014007560
PROVENTIL,54569169101
PROVENTIL,54569198900
VENTOLIN ROTACAPS,54569355500
VENTOLIN ROTACAPS,54569374100
ALBUTEROL SULFATE,54569389900
ALBUTEROL SULFATE,54569389901
ALBUTEROL SULFATE,54569390000
PROVENTIL HFA,54569462100
PROAIR HFA,54569577700
VENTOLIN HFA,54569616600
VENTOLIN HFA,54569616700
PROAIR HFA,54569637000
ALBUTEROL SULFATE,54868247200
ALBUTEROL SULFATE,54868247201
VENTOLIN ROTACAPS,54868264901
ALBUTEROL SULFATE,54868340700
VENTOLIN,54868347900
ALBUTEROL HFA,54868564600
ALBUTEROL HFA,54868564601
ALBUTEROL HFA,54868564602
ALBUTEROL,54868570900
VENTOLIN HFA,54868605000
VENTOLIN HFA,54868605001
PROVENTIL HFA,54868605100
ALBUTEROL SULFATE,55045204307
ALBUTEROL SULFATE,55045247002
ALBUTEROL SULFATE HFA,55045349401
ALBUTEROL SULFATE,55154435005
ALBUTEROL SULFATE,55154435905
ALBUTEROL SULFATE,55175441701
ALBUTEROL SULFATE,55700090867
ALBUTEROL,55887038220
PROVENTIL,58016501802
PROVENTIL,58016501820
VENTOLIN,58016610901
ALBUTEROL SULFATE,58016640401
ALBUTEROL SULFATE,58016640420
PROAIR DIGIHALER WITH EMODULE,59310011720
ALBUTEROL SULFATE HFA,59310017910
PROAIR HFA,59310057920
PROAIR HFA,59310057922
PROAIR RESPICLICK,59310058020
PROAIR RESPICLICK,59310058021
ALBUTEROL SULFATE,59930150006
ALBUTEROL SULFATE,59930150008
ALBUTEROL SULFATE,59930151504
ALBUTEROL SULFATE,59930151701
ALBUTEROL SULFATE,59930151702
ALBUTEROL SULFATE,59930164702
ALBUTEROL SULFATE,60432009406
ALBUTEROL SULFATE,60687039579
ALBUTEROL SULFATE,60687039583
VENTOLIN HFA,63187002608
ALBUTEROL SULFATE,63629846801
ALBUTEROL SULFATE,63874070820
ALBUTEROL SULFATE,65271000205
ALBUTEROL SULFATE,65271000206
ALBUTEROL SULFATE,66336037006
PROVENTIL HFA,66758095985
ALBUTEROL SULFATE,66794000125
ALBUTEROL SULFATE,66794000130
ALBUTEROL SULFATE,66794000160
ALBUTEROL SULFATE HFA,66993001968
PROAIR HFA,68071001525
PROAIR HFA,68071152505
ALBUTEROL SULFATE,68115071120
VENTOLIN HFA,68115076917
ALBUTEROL SULFATE,68180096301
VENTOLIN HFA,68258303706
PROVENTIL HFA,68258897406
ALBUTEROL SULFATE HFA,68788735302
ALBUTEROL SULFATE,68788747702
ALBUTEROL SULFATE,68788770202
ALBUTEROL SULFATE,68788788102
ALBUTEROL SULFATE,68788799602
ALBUTEROL SULFATE,69097014260
ALBUTEROL SULFATE,70004002086
ALBUTEROL SULFATE,70004002087
ALBUTEROL SULFATE,71205021185
VENTOLIN HFA,72189001608
ALBUTEROL SULFATE,72572001401
ALBUTEROL SULFATE,75619109903
ALBUTEROL SULFATE,76204001001
ALBUTEROL SULFATE,76204001005
ALBUTEROL SULFATE,76204001011
ALBUTEROL SULFATE,76204001055
ALBUTEROL SULFATE,76204001101
ALBUTEROL SULFATE,76204001105
ALBUTEROL SULFATE,76204001111
ALBUTEROL SULFATE,76204001155
ALBUTEROL SULFATE,76204020001
ALBUTEROL SULFATE,76204020025
ALBUTEROL SULFATE,76204020030
ALBUTEROL SULFATE,76204020060
ALBUTEROL SULFATE,76282067942
ALBUTEROL SULFATE,76519117100
ALBUTEROL SULFATE HFA,76519117500
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00093672345
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00093672373
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00093672374
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00185732213
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00185732230
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00185732260
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378698858
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378698891
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378698893
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967130
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967131
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967158
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967160
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967191
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00378967193
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00487020101
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00487020102
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00487020103
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00487020106
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00487020160
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591343330
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591343360
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591381730
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591381739
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591381760
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00591381766
COMBIVENT,00597001314
COMBIVENT RESPIMAT,00597002402
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00781714629
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00781714663
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00781714664
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,00781714687
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,16252054733
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,16252054766
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,42254040130
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,47335075648
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,47335075649
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,47335075652
DUONEB,49502067230
DUONEB,49502067231
DUONEB,49502067260
COMBIVENT,49999099007
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,50090138200
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,50090166900
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,50090256700
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,50090410300
COMBIVENT,54569460000
DUONEB,54569543200
COMBIVENT RESPIMAT,54569640600
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,54569644500
DUONEB,54868094800
COMBIVENT,54868422500
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,54868597400
COMBIVENT,55045316200
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,55154435705
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,60429097530
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,60429097560
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,60687040579
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,60687040583
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,66336036205
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,66336036272
COMBIVENT,68115077615
COMBIVENT,68258896501
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,68788767803
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,68788810303
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097017348
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097017353
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097017364
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097084034
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097084053
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097084064
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,69097084087
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,71205005130
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,76204060001
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,76204060005
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,76204060012
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,76204060030
IPRATROPIUM BROMIDE-ALBUTEROL SULFATE,76204060060
ARFORMOTEROL TARTRATE,00093595506
TORNALATE,51479001103
TORNALATE,51479001106
TORNALATE,51479001201
TORNALATE,51479001202
TORNALATE,54569100500
TORNALATE,54569395900
TORNALATE,54569396000
TORNALATE,54868354900
TORNALATE,55175257301
TORNALATE,58016652306
TORNALATE,58016652360
LEVALBUTEROL,00093414504
LEVALBUTEROL,00093414545
LEVALBUTEROL,00093414556
LEVALBUTEROL,00093414564
LEVALBUTEROL,00093414604
LEVALBUTEROL,00093414645
LEVALBUTEROL,00093414656
LEVALBUTEROL,00093414664
LEVALBUTEROL,00093414719
LEVALBUTEROL,00093414756
LEVALBUTEROL,00093414804
LEVALBUTEROL,00093414845
LEVALBUTEROL,00093414856
LEVALBUTEROL,00093414864
LEVALBUTEROL,00115993076
LEVALBUTEROL,00115993078
LEVALBUTEROL,00115993176
LEVALBUTEROL,00115993178
LEVALBUTEROL,00115993276
LEVALBUTEROL,00115993278
LEVALBUTEROL,00378699331
LEVALBUTEROL,00378699393
LEVALBUTEROL,00378968044
LEVALBUTEROL,00378968144
LEVALBUTEROL,00378968244
LEVALBUTEROL,00378969052
LEVALBUTEROL,00378969062
LEVALBUTEROL,00378969152
LEVALBUTEROL,00378969162
LEVALBUTEROL,00378969252
LEVALBUTEROL,00378969262
LEVALBUTEROL HCL,00591273623
LEVALBUTEROL HCL,00591273723
LEVALBUTEROL HCL,00591273823
LEVALBUTEROL HCL,00591291823
LEVALBUTEROL HCL,00591291923
LEVALBUTEROL HCL,00591292023
LEVALBUTEROL,16714009405
LEVALBUTEROL,16714009425
LEVALBUTEROL,16714009430
LEVALBUTEROL,16714009505
LEVALBUTEROL,16714009525
LEVALBUTEROL,16714009605
LEVALBUTEROL,16714009625
XOPENEX,17478017101
XOPENEX,17478017130
XOPENEX PEDIATRIC,17478017212
XOPENEX PEDIATRIC,17478017224
XOPENEX,17478017312
XOPENEX,17478017324
XOPENEX,17478017412
XOPENEX,17478017424
XOPENEX,21695015324
XOPENEX,35356048903
LEVALBUTEROL,35573044325
LEVALBUTEROL,35573044425
LEVALBUTEROL,35573044525
LEVALBUTEROL,43598040925
LEVALBUTEROL,43598041005
LEVALBUTEROL,43598041025
LEVALBUTEROL,43598041225
LEVALBUTEROL,47335074349
LEVALBUTEROL,47335074649
LEVALBUTEROL,47335075349
LEVALBUTEROL HCL,50090160800
XOPENEX,54569474800
XOPENEX,54569544500
LEVALBUTEROL HCL,54569638100
XOPENEX,54868440900
XOPENEX,54868545900
XOPENEX,54868602100
XOPENEX,55045286503
XOPENEX,55045313504
XOPENEX,55887033224
LEVALBUTEROL,63187095324
XOPENEX PEDIATRIC,63402051124
XOPENEX,63402051224
XOPENEX,63402051324
XOPENEX,63402051396
XOPENEX,63402051530
LEVALBUTEROL,65862094203
LEVALBUTEROL,65862094250
LEVALBUTEROL,65862094312
LEVALBUTEROL,65862094324
LEVALBUTEROL,65862094412
LEVALBUTEROL,65862094424
LEVALBUTEROL,65862094512
LEVALBUTEROL,65862094524
LEVALBUTEROL HCL,66993002127
LEVALBUTEROL HCL,66993002135
LEVALBUTEROL HCL,66993002227
LEVALBUTEROL HCL,66993002235
LEVALBUTEROL HCL,66993002327
LEVALBUTEROL HCL,66993002335
LEVALBUTEROL HCL,68258891902
LEVALBUTEROL HCL,68258892002
LEVALBUTEROL HCL,68258892102
LEVALBUTEROL HCL,76204000224
LEVALBUTEROL HCL,76204000324
LEVALBUTEROL,76204070001
LEVALBUTEROL,76204070011
LEVALBUTEROL,76204070015
LEVALBUTEROL,76204070024
LEVALBUTEROL,76204070025
LEVALBUTEROL,76204080001
LEVALBUTEROL,76204080011
LEVALBUTEROL,76204080015
LEVALBUTEROL,76204080024
LEVALBUTEROL,76204080025
LEVALBUTEROL,76204090001
LEVALBUTEROL,76204090011
LEVALBUTEROL,76204090015
LEVALBUTEROL,76204090024
LEVALBUTEROL,76204090025
LEVALBUTEROL TARTRATE,00591292754
XOPENEX HFA,12280040915
XOPENEX HFA,49999092215
XOPENEX HFA,54569585300
LEVALBUTEROL TARTRATE,63187087615
XOPENEX HFA,63402051001
